cid,text,time,author,channel,votes,photo,heart,video_id
Ugx_h8CgG5Xg0V0IALZ4AaABAg,蒲田サンテ、奥さんの店の追跡よろしく。,قبل 3 سنوات,しるじろう,UCmxI2wRfk-9oNA7lFdhtZfA,3,,False,9Cf8wyXEKQQ
Ugg-M5QAG7uTtngCoAEC,"Socio, cuando hablas de recuperar la configuracion de netbeans a mi entender significaria volver a restablecer el programa a su configuracion de fabrica, eso por si alguna persona ha movido algo o ha hecho un ajuste que ya no le interesa y no sabe como solucionarlo, por otra parte tu estas hablando de archivos y no se que mas, te lo digo solo por si confundiste criterio.",قبل 5 سنوات,Senderito educativo,UCB7bL3qy8IFID1tQaek0UbA,26,,False,8TI_aG5AMHc
UggQ5Kod80e15HgCoAEC,Is the book really what's racist? Or is it just you?,قبل 6 سنوات,TheDeath Keeper,UCpaIWPfNqFRu9Hqsi0mpsvQ,6,,False,TQjv9IwQOQY
UgwmTgKuoDphUYjvBJR4AaABAg,"ithanemaina thopa task lo baganga jarigindi problem aithey BB vadili vellochu ,,, edho tv9 punayama ani  celebrity ayyadu",قبل 3 سنوات,ammiraju old BA,UCz65Bm8nwn4MfaKOdMOm9tQ,1,,False,Bo99YGYkj_A
UgjvlZOXW-_Q1XgCoAEC,this audio is from the last video.,قبل 6 سنوات,cgtigrad,UCEHfV2h2fBywlSpjieKZOwA,2,,False,N7JD8ImaRdU
Ugj7l3uKtN4iu3gCoAEC,mdr le troll,قبل 6 سنوات,XSnackX S,UCFva0zG2BsOUQSMCJqMZi7A,0,,False,1K15mfNZfcI
UggxczjmI8bMAXgCoAEC,What time are you allowed back in the house again?,قبل 5 سنوات,drie wiel,UCc0_zqxU74vfkUSUUnOB5wQ,2,,False,zJRmcF1LOdg
UgihmDPffgZ61ngCoAEC.8PkBA58F0KG8PkBpaUuQxv,"из этой хрени зато ясно, что ивангая ( 11 млн подписчиков ) на улицах не знают - по моему важная инфа",قبل 5 سنوات,Реакция и Мнение Конспиролога #РиМреакция,UCdF5HcARRghvbssRvesTjEg,0,,False,qBjYEMUiZAY
UgyVDn03fP6jgT8nmhB4AaABAg,キル持ってるからって調子乗りすぎ,قبل 4 سنوات,、、,UCNsoLfRi8rjmeL8iIvitNjQ,0,,False,eIsXRgySQM0
Ugxl_cL2eQqEq3RtIhd4AaABAg,"Это издевательство над людьми, у меня покупатель на машину, мне нужно снять свои номера и я как последний идиот сижу целый день на портале, а он мне ошибку выдаёт, да лучше бы я в очереди стояла, чем сейчас не прими как это все решать",قبل سنة واحدة,Екатерина Ааа,UCPvhGeVYeqUIRVLNAVtFz7g,0,,False,wQfSvtpiNTE
UgyQyIL_n-e0d46kThV4AaABAg,If you had the same problem as me that you got an acces denied on aobve steps.. you need to do above steps in windows safe mode.,قبل 3 سنوات,ecrlalala,UCVqfDxZXOMhtpUYEGp3ciaQ,0,,True,_REhrfND9iM
Ugydm9oY1KZ9C3dFEWt4AaABAg,저희노래시작할께요 라니 멘트가잘못됐어!,قبل 9 سنوات,배선생,UCWE8mtQvhu_zqpEausFYekQ,0,,False,ELqP1_PPAC8
Ugz46udRDkhFxLacrxN4AaABAg,an other pathetic title....didnt expect less,قبل 8 سنوات,PanAndrMyc,UCwUiJl13_HRsc9CEFQkirUw,0,,False,pjPqpFsaNyk
Ugj0EJ_29irpe3gCoAEC,Google is so happy for not paying Bloggers,قبل 5 سنوات,Carlos V. Gonzalez,UCgZXBVQ3dp70FB6q9ejictA,0,,False,qbIXHCA5-yk
UgwcQjGC_U7Co_djjed4AaABAg,"ok i have where problem
give me your facebook in order to we fixed",قبل 4 سنوات,شروحات تقنية,UCQ2htpVradF5XS9b1meoNUw,0,,False,1dRZrwm6gow
UgwtH25ssS8Eitme1BR4AaABAg,"i have used and build godamn pcs everey freakin day, but i dont see your hate for conoles!",قبل 9 سنوات,rohan3678,UCwnKUYmkVPxus749CabrdPg,0,,False,mfwhiMj3Pes
Ughl8MObfR5PZ3gCoAEC.87kdqF7IMFE87kfeYGYJmB,+Bah Bah thx m8,قبل 6 سنوات,ChaosFX,UCNviZBPPLF92ds1DkEO1zPw,0,,False,eiHjW9FlSZ4
Ugz-F7T3fUpvnJx-Mhh4AaABAg,Позор великой россии,قبل 3 سنوات,Руслан Альбертович,UC5Yny1-HKu_WmLyBEhUaHmg,1,,False,swjZreZcQeo
Ugw9K7W_lCKJf39Vt2R4AaABAg,haha xD,قبل 12 سنة,Dasket Rapley,UC1M0jJqDr4eOYXQJ1ZvnV6g,0,,False,7lf_Lx403Ko
Ugjhqqiq_FSYDHgCoAEC,もっとハキハキ喋りましょう,قبل 5 سنوات,yanmoberu,UCA3jsh_vYllxwVh07dI_OYA,0,,False,U1tlhxR9QYc
UgyZRQmSFHT6G_igo4d4AaABAg.8XpPwOsLR_R8Xu1DDyHDeC,Pol Perdigo Ruiz lo tngo un poco abandonado la verdad...,قبل 4 سنوات,Sabadell Mod,UCsq7GdCLhNXM85XfOW2agoA,0,,False,gu6boRQHdqA
UgwSlv37ULfx3_sJWT94AaABAg,de paia,قبل 10 سنوات,SANTDIOR7,UC-oaGexasFakJ8FNUfXfh1Q,0,,False,nN4CHXn_Kjs
UgjZexjh0CY2LngCoAEC,I am stuck at that screen any idea how to get past it?,قبل 5 سنوات,xyzqsrbo,UCr_ida1cQ1SxN9fgVliTo_g,1,,False,yuCA9B7dPD0
Ugxrnzlokydhm9JCtmV4AaABAg,做票壞蛋都選得上～,قبل 9 سنوات,angel Su,UC6gBX2O5jc_mdrI-JIxKYCQ,0,,False,jbleqA5QNmU
Ugzq4HG4XUSRvbmSBE94AaABAg,Great video I make hearthstone videos too so if you wanna check them out I would be happy also I subscribed :),قبل 4 سنوات,MATT PLAYS,UCcEqk4ayJQCKUPPj6EXzymw,0,,False,udpLFArxM9I
UggPmwWNxb9FPHgCoAEC,how to register??????,قبل 5 سنوات,Siddharth Bhatt,UCIxFY_ZaWG3r6LKMvy8yqXw,0,,False,cq1bgM1m_DQ
UgxsGp5u42C2VLxj4fx4AaABAg,Video,قبل 4 سنوات,Senon Rajapaksa,UCKNGM8lX4Lmh-HMssPjZ8VQ,0,,False,NIZxpesL8fI
Ugw1a60hI25t6Iw4BmN4AaABAg,B21A(フルタイムAWD)に乗っていますが、12月にR41で同じような経験をしました。,قبل 4 سنوات,Tohge Player,UCWaQ1puFehAT6M7N-9x0G9A,3,,False,l8wZs5_LjLw
Ugwa0whlYDnliVtYm9V4AaABAg,Love it !,قبل سنتين,Jills Mcfarland,UCyd3wtumn4VgT3XZ4-mIOOQ,0,,False,3j-KvmOjUXM
UgxJkADhL6ix2rSOKXJ4AaABAg.9Vy-PMvWuWF9VyCytb3Lwy,Jeśli para zniknie to ok ale w tym przypadku nie zniknęła,قبل 3 أشهر,75pancio,UCza7lSQpvaPNtf3S2ZIDxfg,0,,False,rHXIldwNvVw
UgiThdYwV5q6B3gCoAEC,またジャグラー出してください！,قبل 5 سنوات,スポーツ刈りやから,UCuc3QSPpGdwy7_BmNGK-6TQ,0,,False,3M0YdJSv9aM
UgyQmmeCG4VHn7TnODx4AaABAg,"So, what's your system specs? And those were the actual setings during the whole clip?",قبل 11 سنة,Johnny Cosmin,UC3w5hL-bh28gncnPyn4eEXg,0,,False,voXAB_HxrUQ
Ugh1Myp9MDR1L3gCoAEC.7-H0Z7-R70n7-II8rQ_aEq,Per il gioco on-line,قبل 7 سنوات,Lidia Quagliozzi,UC7GadGdbxKwGg1NB9Oi6vCg,0,,False,tdT4h-fg7wA
UghtvrZQFab6iXgCoAEC.8D4R9hRxz6t8Ks7xPS0Zbq,y donde puedes cambiar la contraseña de acceso al router?,قبل 5 سنوات,Brayan Guilloux,UCEzwo-ZixFVI3vJsxq_hQfg,0,,False,hrhxvIBXN7Y
Ugg2n_F6DiGNV3gCoAEC,"ugh, seriously?",قبل 5 سنوات,leloodallasmultipass,UCroS6ZsazUtglZspQPgAQqw,12,,False,882ZBXyGHN8
UgjVhBZo7xDZj3gCoAEC,This video is a scam. It shows how to automatically add games while the title says how to manually add a game.,قبل 5 سنوات,Nato Boram,UCxFCLgxgGYHM7aFXRA175fQ,27,,False,NSNeENJlhFc
UgjPQn87qAbbK3gCoAEC,"Lucky dudes (dashcammer and Merc) The police had already clocked the Volvo XC90 and were legging it back to their car as you came under the flyover. The XC90 must have been well into the triple figures, and would likely have got away, only traffic held him up. Dashcammer was not going slow (average 80+) Did you not get a squeaky bum when you saw the Audi steaming up behind you? :P",قبل 6 سنوات,Scubasteve,UCfXHi0-xK2INXqV_Wzt1r5A,1,,False,bV54seUIPkY
Ugg9RZgcKvy1QngCoAEC,tayar also cannot use car also no halal then wat means our contry is going back 1970,قبل 5 سنوات,kan hang hwa,UCeN2YI2HaRrYxEbbIOI-a_A,0,,False,Uz_7xq0ICaM
UgiKPZuXKU31N3gCoAEC.8F37fzuASxW8F3es-ep3Ux,+eiremike1 and what's too high powered??? and why do you think you should be the one to dictate what the American people should be able to own and not own.,قبل 5 سنوات,Niles Boyer,UCoLUqh3xzEGVbDIXA9P_ZCQ,0,,False,0Pv_MuAFNRs
UgjYWgzVZtcZR3gCoAEC.81CcKmBWO0N7-J4ldJP8zw,"I didn't say they won't like it, I just said don't expect the same kind of experience :)",قبل 6 سنوات,tha bryc,UCyo6b5-wUTTboTqQPaCjY0g,0,,False,MMS2_IiZ_RM
UgxfKaQ1Se59y0iwUP94AaABAg,HORRIBLE TITLE!!,قبل 11 سنة,LandMaster,UCxpebWCx8phpm13OndTiiyA,0,,False,KCzSdhqk8ls
UggUEaSRwhFE_XgCoAEC,顔がよく見えないし、あれだけで美人と言うのもかなりかなり無理がある,قبل 7 سنوات,Tamoriko MHFーZ,UCsMWZvAb_bpZL1h5m4OJGIA,2,,False,YsHIUdXtQqM
UggIVG0x9-22s3gCoAEC,خذوها قاعدة شيخ تجيبه روتانا وخواتها اعرفو انه مضروب ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,قبل 5 سنوات,غازي المطيري,UC5KaXrHeX41gPnMVKZNhNog,20,,False,P40ijLdiRnM
UgywRMp_DWr5G-PfAbF4AaABAg,"No le hagas caso a los comentarios amigo, sigue subiendo videos :)",قبل 3 سنوات,Osayamen Prince,UCVnHgeIpnMRCo7OWoXUhbdQ,1,,True,rPhMZ_WZaSs
UgjQxtI_v-x463gCoAEC,hahaha... Floyd looks very shifty in this footage. Weird,قبل 5 سنوات,Andrew waldon,UClpu9VBKNRnJxtSvstq2H7Q,0,,False,jCZ6Fpwvc0Y
Ughs4LmwYSq1QHgCoAEC,オーブ賞勘弁してくれ…,قبل 4 سنوات,ドブネズミ,UCLyAMbz4vn8OYWMOeG3jRQg,0,,False,IrtM5keoyAo
Ugydx9J_q9l0p5x0VgR4AaABAg,@frajada2006 have you flaged the vid?,قبل 10 سنوات,Power Max,UC-L7-uXzEj2AE4TEJNC3h4g,0,,False,la8R7MIZsG0
UgxETbsLKu92LQp_bw14AaABAg,Thas the video of OldCameraHD -.- DELET IT,قبل 9 سنوات,Tamara Ristic,UC81D5hUwpKYJ5FHhrcI-K1g,0,,False,ApnsBAbSvZo
UgyuJBiBaeMi1lczlCt4AaABAg.8bf4cD6bK398bfHRDn7J1Y,"gaia4wd1 
まあ敢えて言うなら、DQNジムニーも、出過ぎプリウスも
どっちも強引ですね❗(|||´Д｀)",قبل 4 سنوات,長縄卓,UCpDpmjes-Jsp0VlXM7UyCDg,0,,False,ImoTG--AoLk
UgzmTemJPE4VJI2eH3l4AaABAg,Zeta paga la coca,قبل 3 سنوات,Puro,UCaYTANCQdkrh0-OWkCJuUSA,1,,False,XDRZPcw1Sc8
Uggn0jolwOOZUHgCoAEC,普通にリアルなほうだと思ってたから恐かった！ ほんとに,قبل 5 سنوات,Lyricist Jinn,UC2EZ7qbwyAAZO8lU4YaNjbw,0,,False,IB8uQ7eRpSc
UgwJUraBEFp4LtR_11p4AaABAg,"بس بقى عشان بخاف من الضلمة ,, يا لهوووووووووووووووووتى , هتشل وانا شايفك يا راجل يا طيب",قبل 10 سنوات,Ahmed Mesbah,UCFAFqaqKspn-EsR8fIcHutA,0,,False,6m8hZ00YBrw
Ugh9vorvb2Kmf3gCoAEC,Pappu ...pappua...pappu.........,قبل 8 سنوات,Joshua Anil,UCpRx-o9xzxA-YXr0PuUYCRg,0,,False,OlwOB0hEjgY
Ugjdq1FyPPeTmXgCoAEC,"боже,что за сильверы?",قبل 6 سنوات,Bodya Sherbii,UCF1ifGZnI1VLevw0bTKSqIA,2,,False,8pXQtBHLutE
Ugga8a0rRZLoIngCoAEC,"там девочка утопилась , когда мы хотели копаться !!!",قبل 5 سنوات,Саша Аведенко,UC_AsfzC5RbcMkhjFErWxaYA,0,,False,cd-HI6eQ4-8
Ugw-MKmLP82cTVc1cRB4AaABAg,If it is Real then why didnt u click it and start playing?,قبل 10 سنوات,Creative Rhythm,UCRuOl-SrsoSLRbPwUo1QPvA,0,,False,dizTgdz__V0
Ugj1XIipTfw_R3gCoAEC,"""I know it kind of sounds stupid"" (1.09) you very well summed up whatever it is you're trying to say here.",قبل 5 سنوات,Friends of Rai,UCK5UXlgNep1slX-IQwJa4AQ,0,,False,aHpV0L7nJBg
UgwiII87FKFtIPM8kBd4AaABAg,make some more phat vape songs,قبل 4 سنوات,prizm,UC5jOepVgjWGy8vi5Rv48q1A,1,,False,Jz2x3cewyvk
UgikZJLlek9MZ3gCoAEC,Логика таких обозревателей проста - сильный всегда прав. История ничему и никого не учит.,قبل 4 سنوات,Олег Пищиков,UCRYj4XetZMWxuFpvg7irsZA,1,,False,5ecsRAnfglU
Ugz_RMP1yRKOpYIr4GB4AaABAg,"EVERY ONE OF YOU BETTER WATCH THIS ENTIRE DISCLOSURE and SHARE it with E V E R Y ONE! you know.
https://youtu.be/5C_-HLD21hA",قبل 4 سنوات,DARRYL SMITH,UCTa8S8TMhtZTq1d6_5HuR3Q,0,,False,Kfm4o3DEPls
Ugykzdy1XONUBhTxmSR4AaABAg,"Hamon, synonyme=Ambiguité",قبل 4 سنوات,Marcus P.,UCVxkLmLvc7l2hDW3HQFauDg,7,,False,PclcYs-eUdg
UgxxpmLPlj98gmbImcN4AaABAg,umm... ok... reality wise i think a blind person would still have his sense of touch to know what a wall feels like and what a tree feels like,قبل 14 سنة,Spicework Saz,UCLW_uvxQV04DaStZ2EitGFA,0,,False,shLCRwY40Po
Ugx6WkvlcDZ9IIkKAQB4AaABAg.8hHvxTMfM_I8hLfeF9uO4l,Αυτό κι αν είναι επιχείρημα...χα,قبل 3 سنوات,kormo lagnos,UClv7XXAfQFQXMqH3Wu_ARow,0,,False,UzCRwIbW47g
UgxkRhWOKZ-nuq4AtTt4AaABAg,That RV belonged to 15 people.,قبل 11 سنة,Weazer,UCCieB1oDgSPVaD8jrvlq1_w,0,,False,h2tts-_gGfk
UgxaKu_64YuR3Nwu-8x4AaABAg,not fake,قبل 11 سنة,tomijojo,UCeh1v9bXa5Lgr1kiUNOnwIA,0,,False,iwlexd_PC-A
UgiJVgwYMGuEvngCoAEC,I want to hear her apologize to the families of the Benghazi victims. She is running away from that as fast as she can.,قبل 6 سنوات,Sleepygolucky,UCNv6EzOmh5y6uAmPwo6mNpQ,1,,False,h98wYAgwWTY
UgxQR26nI808ChZIgDF4AaABAg,"Entonces me imagino que estos vídeos se realizan con dinero particular, ya que, según dices, no cuentan con el respaldo del gobierno 😏",قبل 4 سنوات,Harry Ojara,UCmVBIRttMI-FZAOshQ3YDGQ,17,,False,V_G-pYqLvDs
UgiauJ5CxVkI3HgCoAEC,你都不會玩，是一圈一圈跳的!!!!!!,قبل 4 سنوات,張仕,UCciAzUhOapuSJuE5GEnY7bw,2,,False,a3iw0YsT8gc
UghDog4kNvsTM3gCoAEC,i literally copied every move thinking i was going to win,قبل 5 سنوات,Hunter Bilton,UC_n6caSKnVtqxVlNiG-tqVQ,94,,False,5uQAHkdfLzo
UgggWm7OHnRqLXgCoAEC,Thank you so much!,قبل 5 سنوات,telekollektiv,UCaKJuUptBHf00glQuZuxPzw,0,,False,zdQyxR9UvjY
UggFd6RxmSb6rXgCoAEC,"체어님 악플 이겨 내세용,, 힘내요,, !!",قبل 5 سنوات,ㄴㄱㄷ,UCWiO1gyV783fujatKOxrw6w,0,,False,fOiHRh_ajOk
Ugw_t7SQw4vfbD2vy1V4AaABAg,Отвратительный репортаж. Отписываюсь.,قبل 9 سنوات,xreader,UCQ549MY6IE4zfU4cS75eF7A,1,,False,7taNVcF7wsI
UgzhfnKkkPwR4bCkzIN4AaABAg,Sara OK laa tapi tunggu ye kes ko on the way .ko ng keluarga ko mesti hadap di makamah yes wait and see,قبل 3 سنوات,Hsjsbx Bzjxbsb,UCp5tYryqsTpB9GVV51aDpiA,3,,False,XTT97t46-lM
UgzUxUWBZg7mfteC7Ih4AaABAg,Well spoken words. Still Im pretty sure women can start a company and be a CEO in America.  Check out the CEO currently destroying YouTube.,قبل 3 سنوات,BestCommenter OnYouTube,UCtAIIe76jg4O6B6e7hmVw2w,0,,False,xjYl8VUw34E
UggIUOUo9VKCEXgCoAEC,How wut the hell,قبل 5 سنوات,TessionPvP,UCc21C9w8cUS--b3eesk81rA,0,,False,qqxtIrvi0E8
UgjcM0P0PI6cangCoAEC,"Нор эк мтацум эд тарацкнер@ бнакецнел?Ум эк хабум?
Пративный ты человек!",قبل 5 سنوات,Angie,UCjEl888FYOV74bfm4jsD8Bw,0,,False,KDn2Q_1-vlE
UgyLO8ZHoKeVc2keoBt4AaABAg,Rap is the only music where newcomers dont respect the ones who paved the way for them. This is like President Obama dissing Martin Luther King,قبل 11 سنة,columbusohio72,UCo5AAfEHcOAIorQDajacmNA,0,,False,iDt3CBcoEVw
Ughw7NltHs_80ngCoAEC,Andrea is sounding hella grim!,قبل 6 سنوات,Lynette C,UCoaJ7VLy09-hRcw5mxRSxGg,1,,False,-4VDNbAgxQs
UggcMsqzLh9BbXgCoAEC,ale to vsetko koli tomu ako vladnete dpc !,قبل 5 سنوات,Samuel Líška,UCTApF7Qx0RXXcv6yEX1CA4A,5,,False,pDhGntPwX5o
UghQAAZOFpHlh3gCoAEC,"Junge warum beleidigst du ungespielt lächerlich😂😂😂 denk nicht deine videos wären jz besser schaff erst die 100000 und dann können wir weiter reden

Tipp: wenn du nicht gehatet werden willst hate nicht andere die erfolg haben und noch ein tipp nimm lieber eine ganze folge von bo2 auf ist besser so",قبل 7 سنوات,Giuseppe Lavorato,UCw9WqrqRlvvhOveXQ_mDx6g,0,,False,eeydNx76Aew
UgwlkadbhS9VP_qJZBV4AaABAg,短剣は宝物ぞ,قبل 3 سنوات,MEVIUS,UCw81RygEKoyIfmU08kXHZ5w,0,,False,V8DQGrnL_qE
UgzunXJMzCWmw0f4DVx4AaABAg,haha GAME OEVR YEAAGHAHAHHAHHHH!!!,قبل 11 سنة,mattmitch1,UC0dXu8jbYuQ7ZdLDl2s4pRw,0,,False,AoI5l7UQ_Ug
UgxOw81rbR12D0nwzzp4AaABAg,Jho low wanted. So he shld come back. Not demanding 1MDB officer to see him. Who the heck he thinks he is. He must make it clear he is at a wanted list.,قبل 3 سنوات,Mei Leen,UC6IgZWfFOOw6dYpxH5OYbxQ,1,,False,_oEx__GhRB4
UgwH0aBuJzQF21OBz0R4AaABAg,lol,قبل 13 سنة,procyclist1988,UCcEWea5iBbget24kmlh9cGw,0,,False,BCjAhmH9Rw8
UgylPVEJlorvme8S5O94AaABAg,"Jak się wleczesz, to się nie dziw ;)",قبل 12 سنة,Archyin,UC-dWo0jITBTfIgXsWJhUnwg,0,,False,C8OhF_tEF0E
UgxIGfPVhRsXMMCAuCl4AaABAg,こんなのあるんですね〜！,قبل سنة واحدة,KANPAI cooking / 乾杯クッキング,UCcnn_ucaFwquaSC4AbHoWoQ,2,,False,0sKA-ar7hCs
Ugz9ZQTPs9S5A1mCnJZ4AaABAg,Wuxu iska dhigaya mid wax qabtey alle kuma saamaxo,قبل 3 سنوات,Moh'ed,UCl_UncN5NxNhyZtAHGs9uhg,0,,False,tSs_wmrXinc
UgiTlDZjQhuXQngCoAEC,"What a mess!!!!!  You are destroyed this rare Edison Record.
These Edison disc record can't be played regular phonograph.
Every phonograph collectors all over the world will never forgive you.",قبل 7 سنوات,vinylman1973return,UChbMtUBK7zqNIFrGbHAbSpQ,5,,False,r2oP51emRc8
Ugw-8Y3BrUjLOqv-gzt4AaABAg,Wow that realtime speed hurt my brain,قبل 9 سنوات,natster1994,UC-lbBDR8VcP-AsvAOsPkrew,0,,False,pW8Rf0-a-Yw
Uggf-SETdfm8engCoAEC,"Aunque no lo tiro trato
Además en otro vídeo se la ve pateando claramente a 2 inmigrantes",قبل 4 سنوات,Valentino Alonso Novillo,UC9zKraGP0yjmShLp9Vxj5aw,1,,True,a8_Hurdk7wY
UgyxiV21ig0M_WUAOYl4AaABAg,"Fausto Cobo uno de los mejores asambleístas en el periodo anterior????....................ja ja ja ja ja ja ja ja ja.............que buen chiste, con razón fue el más votado....ja ja ja ja ja ja ja ja ja, hasta ahí llegué a escuchar esta entrevista. Si seguía con el resto me podía dar un ataque de risa. Y solo con reírme un rato tengo para largo ja ja ja ja ja ja ja ja...........",قبل 8 سنوات,Josep Berger,UC0ccMw1yt0uDQJfL6i2Sx3w,0,,False,LRqAaEV7lOo
UgxyxAfTGi34RmLNYJF4AaABAg,"I am reminded of the Motion Controls Midway put on MK: Armageddon for the Wii.  I am then reminded of how the Nunchuck never even worked for fatalities.

I am laughing that not only did nobody pay attention to that mess, but that everyone thinks that this is some new wave of hotness,",قبل 9 سنوات,MrRuano825,UCW44n6nljiHReKJaHoq6aBA,0,,False,fPJEWAkO7Nk
Ugwv_GWPtd3FeNjz4h94AaABAg,Ile dobra poleciało z prądem eh ;//// ,قبل 10 سنوات,Tomekru1988,UCCZdhnsVNMVS9lTnyE8ba2w,0,,False,t-mrEX_pqKA
Ugwy2z9qRDOwHNeqmpR4AaABAg,Haters are smarter than you,قبل 3 سنوات,Pawel Zawrotniak,UC6jYYcbw7BrtRnT6S-hBoiA,0,,False,kaW7EIg1fJM
UghvPeTfOoEDhngCoAEC.82lJGhbNHEF7-aWDyc23FK, @AwesomeAbsol12  Np!! :DD,قبل 6 سنوات,Bestow5000,UCn9A5y74YEKRnj44Ubjl3sw,0,,False,XBps7qcroTs
UggKCd-qUaF57XgCoAEC,"After watching his last 3 fights , his timing is abysmal .. Aj 3rd round left hook finish for me",قبل 5 سنوات,Olly James,UCvzTyo45Mlcu3iGYzkFw6PQ,1,,False,hanSNrKDd-o
UgyYjAEYZxnn35gde7J4AaABAg,Cancer is real!!!,قبل 4 سنوات,Mr. mungus.,UC4hQKsfXlrF-hNAOZ5TL7iQ,0,,False,-3ECsbkl8Lo
UgwOBZ8C6qGBChS_DwN4AaABAg,PIS = POMORDUJĄ I SPRZEDADZĄ,قبل 3 سنوات,DEO OPTIMO MAXIMO,UCoqY8Aa4UGRVSBpDD_s8eNw,4,,False,Dy-b7CQslRI
UgxmSQEhab5yzrQu5ah4AaABAg,民進黨不倒台灣不會好，義和團式台灣價值加油。,قبل 3 سنوات,健康甲,UC3D23236Aivqjx5syGIr0Sg,3,,False,Lt1LuRo9VX4
UgjhXVahXaDYSXgCoAEC,"А ведь знаете, что этого надо пугаться!?)) Поэтому и реакция такая.
 Православный народ непобедим!",قبل 7 سنوات,Алена Гонтаренко,UC_guvlscrmp_PGSxeIT361A,2,,False,c6--7YRUPu0
UgzUvowSWxih91GBYGJ4AaABAg,i am afraid,قبل 3 سنوات,Natezaa,UCVgVMv5wdn3B0U_6jXKf4PQ,1,,False,leNT2bY4B3c
UgyDPrjZRVAL0GFnY0V4AaABAg,fantastic video,قبل 10 أشهر,Nass is Secretly a Pikmin,UCPGlSe817crGsTUidzm8jiA,0,,False,jgXNM1QK42k
UghAh00QPc1hUHgCoAEC,si te crees un pro no lo eres !deja las drogas i ponte a trabajar! adelgaza y aprende a rapear (que ya medianamente sabes) y ves a un medico de esos k te enseñan a hablar y alhomejor te haras famoso,قبل 7 سنوات,Rang 3E,UCsMid0oY2X4TdST8t8-UdNw,0,,False,aVoPM-1ftiA
UgxHGkK4arx29dY-n3h4AaABAg,"@XxSaintkillaxX Dumbass its called, a 25V cannot fry a 160V things. Stay in school son.",قبل 10 سنوات,snowbord2max,UCixqSwsAVCx3dGygsUxHaig,0,,False,aP6vcbv3VEI
UgwH3bw9tbac-XDDm8d4AaABAg,السیسی رئیس الشیاطین,قبل 11 شهرًا,Ataullah Nadwi,UCvZkfzkmryW4tvGdS3JFbSQ,0,,False,2RHbC5o5kSk
Ugz_eSDJ0nFmx4DfnKR4AaABAg,‘Silly old bat’. No ‘spring chicken ‘ yourself are you Paul?  For the woman driving to pull out on you would imply you were traveling at speed. Your footage shows otherwise.,قبل 3 سنوات,Aphextwins Dad,UCBRePo17Ktd50E2nv45_CrA,1,,False,SaIJAuovgbo
Ugxsqsc-j7wqP3yLSvV4AaABAg,How to remove chrome.....from sight.,قبل سنتين,8 million views,UCMyFRtUxVTR5npAwQQupR3g,0,,False,qjPyPxKqmTk
UgzaGW2YscEv1OBtHnh4AaABAg,me desuuskribo,قبل سنتين,Eneko Dos Santos González,UCxoisIdlwTlpP8pFbJa3TIA,0,,False,UZ-QUCZbDYE
UghgZbqPIeMFbngCoAEC,"指定台プラスやらせとか
まじでひどすぎるわ",قبل 5 سنوات,ひらひらヒラヤマン,UCJhdbAcsg_2EB-0d6shsCWw,0,,False,zeesK5R_7bY
UgjtdFuinHLXj3gCoAEC,xem clip này mà cũng có đứa like nữa. pó tay. đây là môn võ có tên NIỀM TIN nhé,قبل 4 سنوات (تم تعديله),lý nam vương,UCRUptwzivZgWj32oCHJpvFw,7,,False,P4pCcZIU3XQ
UggsQj9QTgOFqngCoAEC.8FYc8blwFjl8FZPFokA6u5,"Randomly Your assistant will offer you a special cargo shipment, alternatively just find an empty public lobby and do large shipment for the same effect.",قبل 5 سنوات,JohnnySDVR,UC1qBKoxTo92BkTk1-TZfcMw,0,,False,9t1xhK8ItFE
UgwLiNAyBAhJKviK1_14AaABAg,夜の営みなんかいらんだろ,قبل سنة واحدة,Tadayuki kawata,UCyUGva7P8NnREvMRimpcxSA,2,,False,asvmDONOs-g
Ugj3siFb9axBCHgCoAEC,oye esto se puede intentar en los labios para delinear ?,قبل 7 سنوات,johana ruiz,UCzgOJnuYa3LdvT2PhYZLteQ,0,,False,mRtSQo6INYM
Ugy4bUXwMy8qwgoXVld4AaABAg,Asumes nor karavarutyuna 0 akan ketis chi sksum sragira . Karavarutyuna ete unak chliner uzumeir 95% patrasti zerka tair cher kara sharunaker. Herika zez nsemasnenk u aveli shat atelutyan notaner havakek. Zer karavarutyan gogasasi masin chek xosum jri mej kegtek man galis. Chkvek ayd dahlichis. Thachutyunem zgum kez lselov ev naelov u patchara dues. Hargi vor hargves.,قبل 3 سنوات,Maward Restaurant,UCA9se753n7QA24mTHLZQedg,0,,False,aXYIAtV0y5E
Ugyzy6yvLIoY6uQklG94AaABAg,Que ALGUIEN ME EXPLIQUE  YO QUIERO SABER XQUE DIABLOS LOS LEONES PUEDEN O MATAN A UNA LEONA WTF,قبل سنتين,Carlod Lolbit,UCK4XeR5PHyMPFDFJi3BdDfw,16,,False,Pxhj6jN_Ct0
UgxuuW-PGVZGzARMe154AaABAg,"So sick! All original, too! Even the oil!",قبل سنتين,Ray Finkle,UCbOJKxmbKihu3JLKw6tqeJA,46,,False,NrWpP-OqHlk
